date,name,ret_3,vol_3,slope_3,r2_3,mdd_3,sxr_3,sharp_3,ret_5,vol_5,slope_5,r2_5,mdd_5,sxr_5,sharp_5,ret_10,vol_10,slope_10,r2_10,mdd_10,sxr_10,sharp_10,ret_20,vol_20,slope_20,r2_20,mdd_20,sxr_20,sharp_20,ret_23,vol_23,slope_23,r2_23,mdd_23,sxr_23,sharp_23,ret_30,vol_30,slope_30,r2_30,mdd_30,sxr_30,sharp_30,ret_60,vol_60,slope_60,r2_60,mdd_60,sxr_60,sharp_60,ret_120,vol_120,slope_120,r2_120,mdd_120,sxr_120,sharp_120,target,rank_ret_3,rank_vol_3,rank_slope_3,rank_r2_3,rank_mdd_3,rank_sxr_3,rank_sharp_3,rank_ret_5,rank_vol_5,rank_slope_5,rank_r2_5,rank_mdd_5,rank_sxr_5,rank_sharp_5,rank_ret_10,rank_vol_10,rank_slope_10,rank_r2_10,rank_mdd_10,rank_sxr_10,rank_sharp_10,rank_ret_20,rank_vol_20,rank_slope_20,rank_r2_20,rank_mdd_20,rank_sxr_20,rank_sharp_20,rank_ret_23,rank_vol_23,rank_slope_23,rank_r2_23,rank_mdd_23,rank_sxr_23,rank_sharp_23,rank_ret_30,rank_vol_30,rank_slope_30,rank_r2_30,rank_mdd_30,rank_sxr_30,rank_sharp_30,rank_ret_60,rank_vol_60,rank_slope_60,rank_r2_60,rank_mdd_60,rank_sxr_60,rank_sharp_60,rank_ret_120,rank_vol_120,rank_slope_120,rank_r2_120,rank_mdd_120,rank_sxr_120,rank_sharp_120,market_max_slope,market_max_ret
2025-10-21,科创板,-0.00672494956287828,0.5132400636097388,0.015352407536636468,0.817567567567569,0.0,0.012551630486033891,0.02934103981014561,-0.0027008777852801646,0.3864300370986344,-0.006528980679546937,0.2587284482758607,-0.04530313124583601,-0.0016892330400422536,-0.016469439922693053,-0.04277381723914442,0.4866319627579995,-0.010561667631731317,0.7404917238825113,-0.1143386897404203,-0.007820827471694844,-0.021266588588213443,0.04826117814052533,0.39876874354462977,0.0010587478513956713,0.028078316535542158,-0.1143386897404203,2.9727857302812808e-05,0.002590090040189377,0.11809235427706288,0.40860191488432307,0.0027140218313475937,0.18797041798449898,-0.1143386897404203,0.0005101558180574626,0.006483538977831932,0.03214535290006992,0.4320044263098612,0.0050381182343525325,0.5293826778628833,-0.1143386897404203,0.002667092522291365,0.011398343397630656,0.39208294062205473,0.4073023989328714,0.008383968002753078,0.8709119047245203,-0.1143386897404203,0.007301697542427115,0.020090869413146483,0.3855534709193247,0.3056935249729811,0.0042204378544370815,0.7422757478046234,-0.1143386897404203,0.0031327286644652246,0.013368781810771353,0,0.3,0.7,0.7,0.7,0.7,0.7,0.6,0.2,0.7,0.2,0.4,0.1,0.2,0.2,0.3,1.0,0.1,0.7,0.1,0.1,0.2,0.7,1.0,0.5,0.2,0.1,0.5,0.5,0.8,1.0,0.7,0.5,0.1,0.6,0.5,0.5,1.0,0.9,0.5,0.1,0.7,0.6,1.0,1.0,1.0,1.0,0.1,1.0,0.9,0.9,0.9,0.9,0.5,0.2,0.9,0.8,0.009882794825092705,0.19416131873663023
2025-10-21,标普500,0.01794310722100656,0.28493333720849656,0.013919575784357091,0.8091193259037763,0.0,0.01126259777550554,0.0471956677264902,0.027839151568714193,0.21498386296341088,0.004805591961555256,0.4351265822784749,-0.011358671909130853,0.0020910408060564505,0.021359718418279577,0.019728189390618045,0.20792625889761618,0.00010614021121901526,0.0008416923908902696,-0.02833834263632476,8.933740815053117e-08,0.0004870464521160845,0.043517272319425704,0.153712323377903,0.0015252608733630363,0.4863316264677845,-0.02833834263632476,0.000741782601330319,0.009316713866690548,0.05391934753058458,0.14331612542024574,0.0018171087224795658,0.64634887796741,-0.02833834263632476,0.0011744861839194612,0.011852039160908852,0.06453089244851262,0.12907250533293263,0.002125005022600431,0.8299584628318912,-0.02833834263632476,0.001763665902067502,0.015279835633314257,0.08691588785046722,0.12153206404615563,0.0011786331617292774,0.7903522618223285,-0.02833834263632476,0.0009315353852315368,0.008960804882645845,0.2900721020521353,0.1236707107488217,0.0017251029524549572,0.9456460561058557,-0.02833834263632476,0.0016313368033655977,0.012905616666440625,1,0.7,0.5,0.6,0.5,0.7,0.6,0.9,0.6,0.5,0.7,0.6,0.8,0.7,0.7,0.7,0.4,0.6,0.2,0.8,0.6,0.6,0.6,0.3,0.7,0.7,0.8,0.7,0.7,0.5,0.3,0.6,0.7,0.8,0.7,0.7,0.7,0.3,0.5,0.8,0.9,0.6,0.7,0.4,0.3,0.4,0.6,0.9,0.4,0.4,0.6,0.3,0.5,1.0,0.9,0.5,0.7,0.009882794825092705,0.19416131873663023
2025-10-21,30年国债,0.005081335182116398,0.08956820161474625,-0.001379964095767016,0.6296839974248203,-0.0032129255238830634,-0.0008689413081253022,-0.013859485994398443,0.00677523988583717,0.07305902416906455,0.0022894348143495118,0.588770824045009,-0.0032129255238830634,0.0013479524222418944,0.02756395030225042,0.014144464634572973,0.06621646310338523,0.001688667567612921,0.7668829095864691,-0.005663773924562269,0.0012950102975753024,0.022156204825751317,-0.0029188509121409467,0.06262721071891716,-0.0001961370387727739,0.03741250680218822,-0.020059248845149587,-7.3379782972474575e-06,-0.002700599910574374,0.001035754585108517,0.060813014230869065,-0.0002769544440386043,0.09929893245782873,-0.020059248845149587,-2.7501280632484878e-05,-0.003911067012846818,-0.014425827205120312,0.06831729210193481,-0.0007159636422951677,0.4838660659482361,-0.035714285714285685,-0.00034643051095933295,-0.009141833470995099,-0.042727265406698356,0.06761836062521656,-0.0008719225870205036,0.8545572387149656,-0.05496731498668387,-0.0007451077583374508,-0.01123345790863347,-0.03898949070331459,0.05681130902735001,-0.00045922354149697755,0.665169540545113,-0.06536140731754041,-0.0003054615121050442,-0.006873440263069668,0,0.5,0.2,0.3,0.3,0.3,0.2,0.2,0.5,0.2,0.5,0.8,0.9,0.6,0.9,0.6,0.2,0.8,0.8,0.9,0.8,0.8,0.2,0.2,0.3,0.3,0.9,0.3,0.3,0.3,0.2,0.3,0.3,0.9,0.2,0.2,0.2,0.2,0.1,0.4,0.5,0.1,0.1,0.2,0.2,0.1,0.7,0.4,0.1,0.1,0.1,0.2,0.1,0.4,0.5,0.1,0.1,0.009882794825092705,0.19416131873663023
2025-10-21,创业板,0.015925680159256883,0.5371436985593142,0.025214408233276135,0.9814540059347178,0.0,0.024746781967822193,0.04608370396966697,0.04362644853442399,0.4017806932200177,0.00249750249750248,0.04738837405223506,-0.03284671532846707,0.00011835258254803879,0.00606512772119708,-0.046996576408341206,0.4225596247901574,-0.007901206657812191,0.5041515547048716,-0.09891808346213288,-0.003983405620580498,-0.018266167725767772,0.008231807704971894,0.35393764651959136,-0.002129301678517972,0.1757253991545612,-0.09891808346213288,-0.00037417238737804775,-0.005850732120957836,0.06504347826086954,0.3747766163147383,-0.0007666677555286978,0.03150533555975876,-0.09891808346213288,-2.415412490077872e-05,-0.0019925009031774984,0.04612230953194385,0.4223513505721631,0.002343662121458297,0.2283404616661282,-0.09891808346213288,0.000535152890803205,0.00542073505346231,0.34593406593406595,0.350565170681595,0.007431934335431994,0.8670118686938331,-0.09891808346213288,0.006443575276172754,0.020611903033737354,0.6124275934702474,0.27749982501403075,0.006007310955855349,0.8925397797724536,-0.09891808346213288,0.005361763997563781,0.020895007346742475,0,0.6,0.8,0.9,1.0,0.7,0.9,0.8,0.8,0.8,0.6,0.2,0.3,0.5,0.5,0.2,0.8,0.2,0.5,0.2,0.3,0.3,0.4,0.8,0.1,0.4,0.2,0.2,0.2,0.6,0.9,0.2,0.2,0.2,0.3,0.3,0.6,0.9,0.6,0.3,0.2,0.4,0.4,0.9,0.9,0.9,0.8,0.3,0.9,1.0,1.0,0.8,1.0,0.7,0.3,1.0,1.0,0.009882794825092705,0.19416131873663023
2025-10-21,日经ETF,0.04283360790774293,0.7227340847904803,0.03312745648512071,0.7563554718620986,0.0,0.02505613298139461,0.04521074858226808,0.10599883517763531,0.5277482093235846,0.018926553672316417,0.7289799152960736,-0.02196595277320156,0.013797077492891812,0.035195939929067346,0.13373134328358205,0.477504140013338,0.01246753246753245,0.7339208172372531,-0.02939513849632551,0.009150181617503403,0.025574208389679196,0.13985594237695076,0.36568528649341325,0.005865380726172871,0.6598939941889098,-0.02939513849632551,0.003870529514832864,0.0156124845370427,0.16075794621026906,0.34120181493111557,0.005154250686675151,0.6688570483828173,-0.02939513849632551,0.003447456900914651,0.014676036590773602,0.19659735349716456,0.30865716274453153,0.0050354017758326465,0.7925581711272589,-0.02939513849632551,0.0039908488223448745,0.01580194128531027,0.26347305389221565,0.25887814570794954,0.002936581923995355,0.7885476961985924,-0.0438489646772228,0.0023156349108649672,0.010921608806336441,0.3573981415296641,0.20400079391762607,0.002018489113901442,0.8683754251742998,-0.0438489646772228,0.0017528063424938605,0.00943215712871797,0,1.0,1.0,1.0,0.4,0.7,1.0,0.7,1.0,1.0,1.0,0.9,0.5,1.0,1.0,0.9,0.9,0.9,0.6,0.6,0.9,0.9,0.9,0.9,0.9,0.8,0.6,0.9,0.8,0.9,0.8,0.9,0.8,0.6,0.9,0.8,0.9,0.8,0.8,0.7,0.7,0.9,0.8,0.7,0.8,0.7,0.5,0.5,0.7,0.5,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.009882794825092705,0.19416131873663023
2025-10-21,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.1,0.4,0.1,0.7,0.4,0.4,0.3,0.1,0.4,0.1,1.0,0.4,0.4,0.4,0.1,0.5,0.1,1.0,0.5,0.5,0.3,0.1,0.4,0.1,1.0,0.4,0.4,0.2,0.1,0.4,0.1,1.0,0.4,0.4,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.3,0.1,0.2,0.1,1.0,0.2,0.2,0.009882794825092705,0.19416131873663023
2025-10-22,上证180,0.01023391812865504,0.13630819665123783,0.004502311998053063,0.46312584573747484,-0.0038443056222969554,0.002085137051872305,0.030772794013622144,-0.006946107784431166,0.19939023949227633,-0.0008110687022900969,0.02122191217506375,-0.020992366412213834,-1.7212428767943365e-05,-0.003873479032531573,-0.008608321377331363,0.21004883622311568,-0.0022590436383539856,0.4033589590105774,-0.037297677691766375,-0.0009112054903259309,-0.0102661012760979,0.01842299189388341,0.1659100899946834,0.0013085757659854816,0.327312722414838,-0.037297677691766375,0.00042831349645078997,0.0074388897534247815,0.013444145685651332,0.15498761264394498,0.001237115399519488,0.39478817220466556,-0.037297677691766375,0.0004883985273825433,0.007498232016904634,0.015181194906953799,0.17200017142403062,0.0014853331614401752,0.6218147435073149,-0.037297677691766375,0.0009236020588038317,0.00816116352978367,0.11302013422818802,0.1649756361913292,0.002404957511936899,0.8615081431317813,-0.037297677691766375,0.0020718904804195863,0.01374452789134122,0.21679408694076518,0.12826604343335843,0.00213848074983322,0.9259857323606617,-0.037297677691766375,0.0019802026632734916,0.015466420364186717,0,0.5,0.3,0.5,0.4,0.4,0.5,0.8,0.4,0.4,0.3,0.3,0.6,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.6,0.5,0.5,0.6,0.6,0.5,0.4,0.5,0.6,0.5,0.6,0.6,0.4,0.6,0.4,0.6,0.5,0.5,0.5,0.5,0.6,0.6,1.0,0.7,0.6,0.7,0.5,0.4,0.8,0.9,0.7,0.8,0.9,0.009895833850967175,0.16888619854721565
2025-10-22,南方原油,-0.021404109589041043,0.20823405768189723,3.066586833366748e-19,0.0,-0.004374453193350932,0.0,1.405182520977854e-18,-0.04030226700251893,0.17882139105459188,-0.010420168067226888,0.7840097899245355,-0.04369747899159668,-0.008169513777364905,-0.05518531565215626,-0.05066445182724244,0.1635667939779639,-0.007892189710371535,0.9320294285499405,-0.06797706797706812,-0.0073557530657653025,-0.04547061986622585,-0.04670558798999169,0.16950278843385716,-0.002419899708050012,0.42897853161893684,-0.07328990228013035,-0.001038085023424388,-0.013481125999007484,-0.045909849749582565,0.16344502314695544,-0.0016299769239222026,0.28195727165056417,-0.07328990228013035,-0.00045958384632248346,-0.00939765750753866,-0.060032894736842035,0.161348718788954,-0.0008337592319794773,0.16363999083648018,-0.07328990228013035,-0.00013643635308095242,-0.004865862072808365,-0.06080525883319643,0.156599064779441,-0.0008430854640303407,0.4791852469122163,-0.10884886452623338,-0.00040399411624947925,-0.005060565406813621,-0.03544303797468362,0.3105975918067731,0.00018388596240035717,0.021812396876662032,-0.2102706453851493,4.010993591923542e-06,0.000573572500542009,0,0.2,0.6,0.3,0.15,0.3,0.25,0.3,0.1,0.3,0.1,1.0,0.2,0.1,0.1,0.3,0.3,0.2,1.0,0.3,0.1,0.1,0.1,0.5,0.2,0.6,0.3,0.1,0.1,0.1,0.5,0.1,0.5,0.3,0.1,0.1,0.1,0.5,0.1,0.2,0.3,0.2,0.2,0.1,0.5,0.1,0.2,0.2,0.2,0.2,0.1,1.0,0.3,0.2,0.1,0.3,0.3,0.009895833850967175,0.16888619854721565
2025-10-22,纳指100,0.042058660763696576,0.20550555355642508,0.006455083378160363,0.9908256880733936,0.0,0.006395862429736867,0.029953211282187444,0.03178082191780818,0.25657954848465525,0.008487486398258949,0.6627450980392167,-0.016866158868335052,0.005625040005120645,0.031838475406328864,0.03861003861003853,0.23747531830241675,0.0017451664129135797,0.1426117381886436,-0.028494623655913914,0.0002488812155740457,0.007051880667877241,0.08467741935483875,0.1853163408760554,0.003768095774427394,0.7870278694683155,-0.028494623655913914,0.002965596389300154,0.01929227097705341,0.10245901639344268,0.17264239922122332,0.003957757781764678,0.8564068221178402,-0.028494623655913914,0.0033894507645932407,0.021669436005222937,0.12350835322195719,0.15484892397415992,0.0040433417135454135,0.9278870235648824,-0.028494623655913914,0.0037517643078373852,0.024527559028405956,0.13229104028863503,0.14995552456794706,0.0018716042274125682,0.7439547163767466,-0.03286384976525831,0.001392388792174237,0.011700778903810443,0.33074204946996466,0.14858160221927547,0.0020280452833068116,0.9201892329350722,-0.03286384976525831,0.0018661854336036862,0.012788654263327303,0,0.8,0.5,0.7,1.0,0.8,0.8,0.7,0.9,0.6,0.9,0.7,0.7,0.8,0.8,0.8,0.6,0.8,0.3,0.7,0.7,0.7,0.8,0.6,0.8,0.9,0.7,0.8,0.9,0.8,0.6,0.8,0.9,0.7,0.8,0.9,0.8,0.4,0.7,1.0,0.8,0.8,0.9,0.6,0.4,0.5,0.3,0.8,0.5,0.6,0.7,0.5,0.6,0.8,0.8,0.7,0.6,0.009895833850967175,0.16888619854721565
2025-10-22,黄金ETF,-0.04880852842809347,0.5563453510007478,-0.009009495036685354,0.1830835820634289,-0.040990516332982015,-0.0016494906238990383,-0.015908129237337833,-0.009361053662784169,0.5320852775259712,-0.003937689311986104,0.09085224031246264,-0.048808528428093516,-0.0003577478956483772,-0.007263966529320564,0.0913778630531239,0.46379241443228114,0.009332875090693861,0.6175013585979949,-0.048808528428093516,0.005763063048128844,0.019698236625161934,0.1330926294820718,0.340553465545767,0.011461067283980926,0.9055141292990925,-0.048808528428093516,0.010378158362492302,0.03269420619230652,0.14868105515587549,0.3188665220445976,0.009895833850967175,0.8760225493753848,-0.048808528428093516,0.008668973598319496,0.030090730395553003,0.1865710560625815,0.2834568875626564,0.007692893694676197,0.8371745370360637,-0.048808528428093516,0.006440294717308199,0.02621473211472563,0.21768798501471776,0.21572064838951963,0.004107125529334313,0.7660023844746549,-0.048808528428093516,0.003146067948806813,0.018195612845514977,0.2134666666666667,0.18875573950763605,0.0012937541146767339,0.4589083713436193,-0.07938991005084083,0.000593714593685406,0.0065092666902684775,0,0.1,1.0,0.1,0.3,0.1,0.1,0.1,0.3,1.0,0.2,0.4,0.1,0.2,0.2,0.9,0.8,0.9,0.7,0.4,0.9,0.8,0.9,0.7,1.0,1.0,0.4,1.0,1.0,0.9,0.7,1.0,1.0,0.4,1.0,1.0,0.9,0.7,1.0,0.9,0.4,1.0,1.0,0.7,0.7,0.8,0.4,0.5,0.8,0.8,0.4,0.6,0.4,0.3,0.4,0.4,0.4,0.009895833850967175,0.16888619854721565
2025-10-22,科创板,0.03000697836706201,0.2469692497057866,0.013569937369519829,0.7307815502882706,-0.0006770480704130751,0.009916659868212437,0.052807631205121004,-0.016655562958027947,0.36714310148536705,0.0014794889038331933,0.019267515923566236,-0.036314727639542736,2.850607601334561e-05,0.00392288470346208,-0.05987261146496825,0.47256993448322676,-0.008757538300183542,0.615950073536604,-0.1143386897404203,-0.005394206359997679,-0.01814770808206647,0.035063113604488105,0.3973463906212124,7.832080200501621e-05,0.0001714351911121792,-0.1143386897404203,1.3426941659789102e-08,0.00019227076465701642,0.05958363244795395,0.37144186532236323,0.0018596191365070087,0.10109224949544227,-0.1143386897404203,0.00018799308171426544,0.004875236059721478,0.05882352941176472,0.42428661600582807,0.004999775900777013,0.5057780878819417,-0.1143386897404203,0.00252877709493321,0.011512617972804201,0.380729653882133,0.407504723854118,0.008201274614353354,0.8607181034322973,-0.1143386897404203,0.007058985531793664,0.019643549272077204,0.38852304797742243,0.3056245641806408,0.004334819274785929,0.7528092332217051,-0.1143386897404203,0.0032632919744062633,0.013734099834843623,0,0.6,0.7,1.0,0.6,0.5,1.0,1.0,0.2,0.7,0.6,0.2,0.3,0.5,0.5,0.1,0.9,0.1,0.6,0.1,0.2,0.2,0.6,1.0,0.5,0.2,0.1,0.5,0.4,0.6,1.0,0.7,0.4,0.1,0.5,0.5,0.5,1.0,0.8,0.5,0.1,0.7,0.6,1.0,1.0,1.0,0.9,0.1,1.0,0.9,0.9,0.9,0.9,0.5,0.2,0.9,0.8,0.009895833850967175,0.16888619854721565
2025-10-22,标普500,0.037560760053027,0.19071005383195297,0.005816458423093416,0.8832794830371532,0.0,0.005137558389057048,0.028979407419039004,0.025775447793796147,0.21192855214452658,0.008271334792122545,0.7689873417721497,-0.009628008752735348,0.006360551754701811,0.037270259784941966,0.028021015761821477,0.2111333983167532,0.0008978675645342115,0.04653438092316731,-0.02833834263632476,4.17817112665915e-05,0.004060298314812216,0.04915102770330648,0.15577331976022266,0.0016757139485485044,0.5074900334232664,-0.02833834263632476,0.0008504081277567142,0.010108465891690444,0.06244343891402715,0.14518631064486007,0.0018504320787810014,0.6477123461704222,-0.02833834263632476,0.0011985477031762539,0.011923938851898273,0.07361682670324643,0.1307445266414651,0.0022035406052659926,0.8328644029825263,-0.02833834263632476,0.0018352505306526157,0.015656314727458834,0.0992509363295877,0.12243692391491412,0.0012083710027246367,0.7862640605235953,-0.02833834263632476,0.0009500986912212413,0.009124124655001582,0.2657681940700809,0.1178672674759781,0.0017227782385574064,0.9482281438164789,-0.02833834263632476,0.0016335868113547126,0.013473176306681127,0,0.7,0.4,0.6,0.8,0.8,0.6,0.6,0.8,0.5,0.8,0.9,0.8,0.9,1.0,0.7,0.5,0.6,0.2,0.8,0.6,0.6,0.7,0.3,0.7,0.7,0.8,0.7,0.7,0.7,0.3,0.6,0.7,0.8,0.7,0.7,0.7,0.3,0.6,0.8,0.9,0.6,0.7,0.4,0.3,0.4,0.6,0.9,0.4,0.4,0.6,0.3,0.5,1.0,0.9,0.5,0.7,0.009895833850967175,0.16888619854721565
2025-10-22,30年国债,-0.0008892169857221965,0.04168189165903561,0.0011655992526699017,0.8896184704809293,0.0,0.0010369386243539124,0.0225533395789726,0.011018488650447411,0.06537849087750013,0.0011151882038621607,0.3345918149907058,-0.0032129255238830634,0.00037313284518646555,0.014794514865977975,0.014610043872726575,0.06625721408682489,0.001736777451330046,0.7833897873481226,-0.005663773924562269,0.001360573718268459,0.022775254408751243,0.00034436707850726833,0.06283370364314556,1.8354029278864117e-05,0.0003276673549053033,-0.020059248845149587,6.0140162256598965e-09,0.0002519991207476023,0.005394180363157419,0.060450230262127334,-0.0001885988608738539,0.04400203257147606,-0.020059248845149587,-8.2987332191146e-06,-0.002677051021297243,-0.010756260642053261,0.06852073737897134,-0.0006002199894742516,0.37151351878605643,-0.035714285714285685,-0.00022298984033530895,-0.007644095171666036,-0.038818497296424836,0.06775292325659833,-0.0008419090871233162,0.832008313892821,-0.05323286142800555,-0.0007004753600285145,-0.010828005583081012,-0.0332321379287952,0.05663150720436074,-0.0004669139233202459,0.6776234934298218,-0.06536140731754041,-0.00031639184385128894,-0.007007404498418556,1,0.3,0.2,0.4,0.9,0.8,0.4,0.5,0.6,0.2,0.5,0.6,0.9,0.6,0.6,0.6,0.2,0.7,0.9,0.9,0.8,0.9,0.4,0.2,0.4,0.3,0.9,0.4,0.5,0.4,0.2,0.3,0.2,0.9,0.3,0.3,0.2,0.2,0.2,0.4,0.6,0.1,0.1,0.2,0.2,0.2,0.7,0.4,0.1,0.1,0.2,0.2,0.1,0.4,0.5,0.1,0.1,0.009895833850967175,0.16888619854721565
2025-10-22,创业板,0.04253859348198974,0.310750818125914,0.011443958263211092,0.5163019205002279,-0.0075114304376223675,0.00590853762942034,0.035678656503749434,0.011988011988012026,0.39057493848702485,0.006536164565361659,0.28479907241612246,-0.03284671532846707,0.0018614936053741287,0.016316958295116542,-0.05533105377681069,0.42152277064888877,-0.004601189639829509,0.24440020991413114,-0.09891808346213288,-0.0011245317138290575,-0.01066268098184162,-0.006538084341287997,0.3541659517879852,-0.00242824117041562,0.23551480208574815,-0.09891808346213288,-0.0005718867386669002,-0.006667952230276938,0.00462809917355389,0.3350605330773945,-0.0011118662857067462,0.06542740226280341,-0.09891808346213288,-7.27465227373844e-05,-0.003222235460516613,0.06706460674157322,0.41449566307906627,0.0019251743129222163,0.16915443673815866,-0.09891808346213288,0.0003256517765251291,0.004535203726130023,0.327653997378768,0.351524024129888,0.0072994939929507206,0.8552801700351238,-0.09891808346213288,0.006243112463461257,0.02019089605599258,0.583637311099531,0.27785129682588006,0.006077495549438211,0.895197264379453,-0.09891808346213288,0.005440557390135387,0.021113316550783023,0,0.9,0.8,0.9,0.5,0.2,0.7,0.9,0.7,0.8,0.7,0.5,0.4,0.7,0.7,0.2,0.7,0.3,0.4,0.2,0.3,0.3,0.2,0.8,0.1,0.4,0.2,0.2,0.2,0.3,0.8,0.2,0.3,0.2,0.2,0.2,0.6,0.9,0.5,0.3,0.2,0.4,0.4,0.9,0.9,0.9,0.8,0.3,0.9,1.0,1.0,0.8,1.0,0.7,0.3,1.0,1.0,0.009895833850967175,0.16888619854721565
2025-10-22,日经ETF,0.08422234699606967,0.5382816965102233,0.008693361433087517,0.7727057710501463,0.0,0.006717410549171495,0.015855647723460747,0.09096045197740121,0.5202083116741524,0.0185612300933553,0.7328971003335903,-0.02196595277320156,0.013603471714044676,0.03500742950397652,0.14940476190476204,0.47440125757735363,0.012782431437038553,0.7503439661107749,-0.02939513849632551,0.009591220301006561,0.026388105392144524,0.15421398684997012,0.36724050598239943,0.0070129053978229125,0.7046731345520296,-0.02939513849632551,0.00494180602900072,0.018590011641406574,0.16888619854721565,0.342727910543639,0.005966175676059944,0.6913164675039881,-0.02939513849632551,0.004124515492881979,0.0169143849911526,0.21599496221662462,0.3097015031713624,0.005585257504800095,0.7818882064455365,-0.02939513849632551,0.004367046972964618,0.017470225974528353,0.28905206942590134,0.25972906736248635,0.0029909459334299567,0.7678919102195347,-0.0438489646772228,0.002296723186184879,0.011088704538508088,0.37339971550497886,0.20501260783093503,0.002104679240357633,0.8513833612260154,-0.0438489646772228,0.0017918888859582984,0.00978863175322513,0,1.0,0.9,0.8,0.7,0.8,0.9,0.4,1.0,0.9,1.0,0.8,0.5,1.0,0.9,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.9,0.9,0.8,0.6,0.9,0.8,1.0,0.9,0.9,0.8,0.6,0.9,0.8,1.0,0.8,0.9,0.7,0.7,0.9,0.8,0.8,0.8,0.7,0.5,0.6,0.7,0.5,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.009895833850967175,0.16888619854721565
2025-10-22,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.1,0.2,0.15,0.8,0.25,0.2,0.5,0.1,0.4,0.1,1.0,0.4,0.4,0.5,0.1,0.5,0.1,1.0,0.5,0.5,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.2,0.1,0.4,0.1,1.0,0.4,0.4,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.3,0.1,0.2,0.1,1.0,0.2,0.2,0.009895833850967175,0.16888619854721565
2025-10-23,上证180,0.012341891648801173,0.13336130375569002,-0.0002747678057515853,0.017465332340660278,-0.0038443056222969554,-4.798911043965424e-06,-0.0019166106791260239,-0.007702091415810242,0.1981557378637158,0.0036166097848403527,0.7126747190689935,-0.0038443056222969554,0.0025774663623932713,0.017374538035594425,-0.024228751399267168,0.1802613180016046,-0.0007836091190822636,0.10878845129482384,-0.020992366412213834,-8.524762248546064e-05,-0.004118593980704238,0.01679609698971496,0.16550083770439214,0.00127990779293273,0.31212497098039194,-0.037297677691766375,0.0003994911827267058,0.0072928870863201494,0.01953745901591275,0.1547891665817358,0.001214795290008659,0.38443145666127077,-0.037297677691766375,0.0004670055228832797,0.0073718152425154585,0.030141860521278874,0.16844464997874675,0.0015122103124857575,0.618866360720466,-0.037297677691766375,0.0009358560927320193,0.008474394231857698,0.11790186315101403,0.16488952589761344,0.0023562622783167716,0.8557642344782739,-0.037297677691766375,0.0020164049848337856,0.013472861031690436,0.22152510737817344,0.12824548260949598,0.0021515442966160664,0.9277219283139067,-0.037297677691766375,0.001996034823709445,0.015563215925785906,0,0.6,0.6,0.6,0.2,0.4,0.6,0.6,0.4,0.3,0.5,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.8,0.3,0.3,0.5,0.4,0.6,0.5,0.5,0.6,0.6,0.5,0.4,0.6,0.5,0.5,0.6,0.6,0.4,0.6,0.4,0.6,0.5,0.5,0.5,0.5,0.6,0.6,1.0,0.7,0.6,0.7,0.5,0.4,0.8,0.9,0.7,0.8,0.9,0.009729171017017825,0.13075182298214738
